profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	192.5	286.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	632.6235927557514	0.0	168.07565904482206	25.879309139221036	23.02636179288162	17.91832738969303	8.356059016851969	4.314383609537795	2.090762883714426	0.6398153975246487	0.1503391371232781	0.06992518005733865	0.031466331025802395	0.006992518005733865	0.0	0.0	0.0034962590028669326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034962590028669326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05393733948412366	0.0	0.058974617692588875	0.023421086607332657	0.03488767091723725	0.05556187497818719	0.05453671923248288	0.0527951300450941	0.04907120270298894	0.030739396884117927	0.014845679876269488	0.013107888557077013	0.01197646952490458	0.005151545016324097	0.0	0.0	0.016756387019561326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.383885007187383	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	207.5	286.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	790.3957765191246	0.0	251.30060834906652	42.42011048178449	37.06733794839522	26.393259212642473	10.81742535487029	5.614991958604294	2.625690511153066	0.7551919446192574	0.24473813020068527	0.10139151108314104	0.02797007202293546	0.010488777008600798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0673889589530203	0.0	0.0891498000620774	0.038390711133040684	0.056173286128629075	0.0810388714796831	0.07001791558187433	0.06842587077037429	0.06250321649630516	0.03609677099077843	0.023137563158035886	0.019421645137659458	0.011752497691049225	0.008196561832362724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	222.5	284.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	842.2377080913666	0.0	289.86027522612886	50.72326047935804	46.661739344666174	33.73455812480203	14.078062858550664	7.3276317178756205	3.3540984760496957	0.9397106958082568	0.21117094287825997	0.03871467286101433	0.021117094287825995	0.010558547143912998	0.007039031429275332	0.003519515714637666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07180898990783217	0.0	0.10351379113679979	0.045905161930806355	0.07069784618542924	0.10384863951236667	0.09077364360432122	0.08997234391211122	0.08022372405504088	0.04479663974187479	0.01947208917792155	0.006492758575681969	0.007789961409858095	0.007604289805662337	0.009855921960125174	0.015440302723173024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	237.5	285.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710.4453554784681	0.0	232.27513227513228	41.08763446511791	38.73296191176986	30.663302848733313	13.76712568765549	7.218192648656225	3.4128736115491085	1.0336732191036828	0.1962227127790042	0.08759942534776972	0.03503977013910789	0.007007954027821578	0.003503977013910789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003503977013910789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060572404763531755	0.0	0.08284658655548924	0.03718480428210219	0.058814548669381975	0.09469697971025792	0.08952418208847579	0.08838920155585939	0.08113553288648098	0.050240379377961206	0.0187130022973219	0.016909478228006564	0.014182205960602809	0.0052605842832664515	0.00596718310262197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27924442703741	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	252.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	632.2095799971906	0.0	198.18794774546987	35.91796600646158	33.13667649950836	26.548672566371682	12.68085405253547	7.030481809242872	3.54684646720045	1.060542210984689	0.337126000842815	0.056187666807135835	0.02107037505267594	0.014046916701783959	0.007023458350891979	0.007023458350891979	0.0	0.0035117291754459897	0.0035117291754459897	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05390204085320796	0.0	0.07085950306358729	0.032506192034378566	0.05012949145699031	0.08200567914658875	0.08126321183050587	0.08691284810032401	0.08406694679384002	0.05031925832302924	0.03085335157282155	0.010681311561106037	0.006997351938973729	0.010167724518319859	0.009625744631537363	0.02340746885252675	0.0	0.04258816524321506	0.1092212529840724	0.13353814044596418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	262.5	285.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625.4038333508532	0.0	188.2056133711763	31.696976067836996	29.107537054556925	22.516556291390728	10.942920214443394	6.30365464802551	3.0449560250884757	0.9180419776446267	0.25579032201548757	0.08059147131994815	0.02803181611128631	0.017519885069553945	0.0	0.003503977013910789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05332178448668929	0.0	0.06684533990154007	0.02868614527851752	0.0442634882268015	0.0699206150969083	0.0708601104498497	0.07744145836491881	0.0725517708096623	0.04406075062971539	0.023764276462819846	0.015436833094048601	0.012362784656646407	0.013842809960740044	0.0	0.00828721763932904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	277.5	285.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	653.3725778758892	0.0	200.5185885980588	33.778338414100006	29.528014296226218	23.147272153894672	10.729177616594836	5.949752969620519	3.2937383930761417	0.8444584603525002	0.33287781632152497	0.10161533340341287	0.007007954027821578	0.010511931041732366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05570639310019388	0.0	0.071316005017721	0.030569803281550848	0.04468318994240795	0.07153511718430654	0.06979091246778979	0.07304462301701212	0.07850231186907267	0.03921343349282902	0.03150236124726148	0.019714384085607353	0.003122321182050126	0.007643544861943723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	292.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.1359741536733	0.0	224.1958140188229	37.81078803202697	33.78634639696587	24.726085124315215	10.809102402022756	6.117432223626914	3.332630987498244	1.0113780025284451	0.28796179238657116	0.06321112515802782	0.0351172917544599	0.014046916701783959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06208070277216627	0.0	0.07964745783318013	0.0342192187753377	0.05110801435277083	0.07587527179778501	0.06997240222403038	0.07527408759318924	0.0804397572546374	0.048596604392156885	0.02744499345285367	0.011968159269469841	0.012695805910929019	0.012621130507983217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	307.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	822.0606826801518	0.0	241.38221660345556	39.02935805590673	34.34471133586178	24.515381373788454	10.630004214075012	5.720606826801517	3.2097204663576346	1.021913190054783	0.2458210422812193	0.07725804185981178	0.028093833403567917	0.007023458350891979	0.007023458350891979	0.0035117291754459897	0.0	0.0035117291754459897	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07008870144270586	0.0	0.08517701647335316	0.03532203933027799	0.05197075799511144	0.07553040674080962	0.06829491253839677	0.07032336161152163	0.0775834558655566	0.04871530245329364	0.02342865412302437	0.016130395422219928	0.010922306621652679	0.0046869886812754636	0.009293481855832168	0.009344318893594305	0.0	0.06067274798822208	0.09011771559663842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	322.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1063.5517628880461	0.0	322.3416210141874	48.19848293299621	40.19876387133024	26.98763871330243	11.170810507093693	5.401039471835932	2.9077117572692797	0.9551903357213092	0.31254389661469306	0.06321112515802782	0.02107037505267594	0.02107037505267594	0.01053518752633797	0.0035117291754459897	0.0035117291754459897	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09067817443219944	0.0	0.11305268541418234	0.04362020782869043	0.06060384613091884	0.08224578278084141	0.07191727793517796	0.06623323971835002	0.07040519052202947	0.046810555213398636	0.030078962769530457	0.011998541754349074	0.007215393665341505	0.01584634049269998	0.01616155042978146	0.011853005388693298	0.024275686110916392	0.05085679234443445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	337.5	284.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1272.89972899729	0.0	397.64896350262205	57.688382078625985	47.710555027628196	30.36638158589378	11.529933481152993	5.838876570583888	2.9423151374370886	0.9185936015204308	0.20061239573434694	0.08446837715130398	0.03871467286101433	0.021117094287825995	0.003519515714637666	0.003519515714637666	0.003519515714637666	0.0	0.003519515714637666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10852713303514659	0.0	0.1393640133355964	0.052208680905346035	0.07186889308974707	0.0922698367805371	0.07436852890964478	0.07110540399796746	0.07073035435360599	0.04323489818343928	0.019444257210767788	0.017216631071391285	0.016601421455817743	0.017337139480786978	0.005483174001150038	0.00996095936677951	0.0183471479467391	0.0	0.06582759422237978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	352.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1629.1287477954145	0.0	563.4779541446209	83.55202821869489	67.41446208112875	41.82010582010582	14.694885361552029	6.567901234567901	3.0229276895943564	1.0194003527336861	0.25396825396825395	0.0564373897707231	0.010582010582010581	0.01763668430335097	0.007054673721340388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13889913582010915	0.0	0.19856886497121617	0.07561559230971253	0.10138966659578855	0.12674758121107307	0.09407518619966895	0.08046399660735012	0.0711972682813712	0.04857931379212633	0.023139810532096967	0.010718271987663779	0.004334424943594429	0.014897454197048663	0.010535247803494917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	362.5	282.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1872.5174108247604	0.0	689.8575317283558	108.14861950719411	90.2746844840386	55.05355817159826	18.77187400572701	8.360731077880299	3.439742637960901	1.145402481705377	0.30756177749496233	0.0989853996535511	0.028281542758157457	0.007070385689539364	0.010605578534309046	0.003535192844769682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1596503962769244	0.0	0.2442510877543164	0.09787580380585466	0.1360261568789746	0.16692980219500064	0.11949576366271157	0.10195359253933953	0.08253983028270082	0.05495171122286754	0.028874637412112828	0.019253082312018232	0.013341390856088386	0.004731570311117029	0.013929348146736282	0.010310317051348066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	377.5	282.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2056.729239580019	0.0	806.8582741188532	133.814119560222	117.85979425177644	77.86615759889702	29.087566726764944	12.91405946194365	5.582069501891328	1.5024569590271148	0.28635062042634424	0.08130943542970269	0.03535192844769682	0.007070385689539364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003535192844769682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17535625369093927	0.0	0.287825882008474	0.12110339061386019	0.1783783462022474	0.23754003478349367	0.18613510721423374	0.15663451630882427	0.13249725295306375	0.07003097762200211	0.026389403223997354	0.01577696326157071	0.013735850760340165	0.00575743848130971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6909239543988583	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	392.5	282.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2086.739491639269	0.0	837.1265952557712	142.50362357266587	125.64428889595928	84.89412097429914	32.757096899635876	14.854880333722205	6.243150563863258	1.746385265316223	0.4100823699932831	0.06363347120585428	0.04595750698200587	0.010605578534309046	0.007070385689539364	0.007070385689539364	0.003535192844769682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17791492075909718	0.0	0.2988244706567913	0.12896749645051	0.1899255936784583	0.2588245131942559	0.2097591404334351	0.18107939023851374	0.14616079771052362	0.08235396950084196	0.03842523549641122	0.012251645107320075	0.01716018827535475	0.008806390368245706	0.010642162921013408	0.016834498733843274	0.029691101893395133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	407.5	282.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2090.1006235827663	0.0	853.9930555555555	149.05753968253967	134.7859977324263	95.75184240362812	38.120039682539684	16.95719954648526	7.1605725623582765	1.7892573696145124	0.4606009070294784	0.09212018140589569	0.014172335600907028	0.007086167800453514	0.007086167800453514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003543083900226757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17820149008209324	0.0	0.30549372810959446	0.13489886950227017	0.20370420836355438	0.29282237257615873	0.2449334837180614	0.20620879320473207	0.16786993378625406	0.0845717837401878	0.04195998130598422	0.01665415170586749	0.005441742996750978	0.004349504434236542	0.009323107748755676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7999787969055303	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	422.5	280.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2112.2133047975744	0.0	867.2552166934189	151.65685749955412	139.39004815409308	102.70376315320135	43.99143927233815	22.536115569823433	10.576065632245406	3.088995897984662	0.6206527554842161	0.12484394506866416	0.028535758872837522	0.010700909577314071	0.0035669698591046903	0.0035669698591046903	0.0035669698591046903	0.0	0.0	0.0035669698591046903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1800868121080895	0.0	0.31102877241893934	0.13725128344751006	0.21138831036326508	0.31576896934159504	0.28416476823382986	0.27537121682545584	0.2489150292791305	0.14549447172402302	0.057578869289662216	0.024172495800913664	0.010502554432770695	0.00750196836460057	0.004334814675265641	0.011793826278254713	0.02731216195816917	0.0	0.0	0.14516530644357267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	437.5	282.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2085.1663308233465	0.0	862.1557605967405	152.5046841305193	140.10676282391205	104.82907342595539	45.27167957012055	24.223141372361862	11.991374129458762	3.383179552444586	0.7494608830911726	0.12373174956693887	0.014140771379078728	0.003535192844769682	0.003535192844769682	0.0	0.0	0.003535192844769682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17778079343605205	0.0	0.3087011001369841	0.13801857676453858	0.2121248568543799	0.3228138537054327	0.29146003076846905	0.2976058148744083	0.28663628633910926	0.1608486052127906	0.06872856348398143	0.022773295742263028	0.004633284309503089	0.0022202777299953607	0.0050709470613056005	0.0	0.0	0.034597280332863106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_010	HDR20210305-204359	2021-03-05 21:00:02	uvp6_sn000125hf_2021_fjord_experiment_he570	447.5	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2087.1428571428573	0.0	883.7566137566138	148.04232804232805	142.06349206349208	104.49735449735451	50.264550264550266	22.6984126984127	12.539682539682541	3.8095238095238098	1.1111111111111112	0.21164021164021166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1779493116075454	0.0	0.3169354466198106	0.13398009073494468	0.21491940228357878	0.3241247205824214	0.32633411766556947	0.2787860285419753	0.29810716857091657	0.1822769880912269	0.10547618346802301	0.04354926371185714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_011	HDR20210306-072935	2021-03-06 07:42:30	uvp6_sn000125hf_2021_fjord_experiment_he570	2.5	137.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	621.3669638327173	0.0	221.41769949989128	38.82003334058128	33.28259766615931	19.620207291440167	5.696890628397478	1.9641951148800465	0.6813075306225991	0.18844676378922953	0.08697542944118286	0.028991809813727624	0.014495904906863812	0.04348771472059143	0.007247952453431906	0.014495904906863812	0.0	0.007247952453431906	0.0	0.007247952453431906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052977601936202476	0.0	0.07987895067399677	0.035132597940621166	0.049932193580132636	0.05885754156205452	0.03584306282213393	0.023470272719540344	0.015790099674726485	0.00932648907923104	0.008581328215215492	0.0054078503222284025	0.0061783990574335555	0.036117836491009636	0.010105003347216866	0.03842262858513853	0.0	0.0705437022980741	0.0	0.2717615752996506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
