utc	depth	1.21	1.60	1.89	2.23	2.63	3.11	3.67	4.33	5.11	6.03	7.11	8.39	9.90	11.70	13.80	16.30	19.20	22.70	26.70	31.60	37.20	43.90	51.90	61.20	72.20	85.20	101.00	119.00	140.00	165.00	195.00	230.00	273.00	324.00	396.00	459.00
09.03.2021 07:03:46	24.78	0.00	0.00	0.00	0.00	0.02	0.04	0.02	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.45	1.38	2.64	4.27	2.65
09.03.2021 07:03:47	25.04	0.00	0.00	0.00	0.00	0.02	0.05	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	2.77	3.43	4.32	0.83
09.03.2021 07:03:48	25.28	0.00	0.00	0.00	0.00	0.01	0.05	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	4.54	15.45
09.03.2021 07:03:49	25.54	0.00	0.00	0.00	0.00	0.01	0.04	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.58	11.56	15.79	12.69
09.03.2021 07:03:50	25.79	0.00	0.00	0.00	0.00	0.01	0.05	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.98	10.58	3.48
09.03.2021 07:03:51	26.03	0.00	0.00	0.00	0.00	0.01	0.05	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	6.71	13.39	1.33
09.03.2021 07:03:52	26.28	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.45	1.14	0.69
09.03.2021 07:03:53	26.54	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	2.09	4.48	4.04
09.03.2021 07:03:54	26.79	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.50	2.01	1.00
09.03.2021 07:03:55	27.03	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.22	0.80	1.38	0.87	0.40
09.03.2021 07:03:56	27.29	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	1.51	1.80	0.58
09.03.2021 07:03:57	27.52	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.41	0.97	0.43
09.03.2021 07:03:58	27.79	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.50	1.17	1.66	0.54
09.03.2021 07:03:59	28.05	0.00	0.00	0.00	0.00	0.02	0.04	0.02	0.01	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.51	1.69	1.37	0.98	1.25	0.68
09.03.2021 07:04:00	28.30	0.00	0.00	0.00	0.00	0.02	0.04	0.02	0.01	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.48	1.48	0.44
