profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_006	HDR20210305085253	2021-03-05 08:52:53	uvp5_sn204_2021_he570_filtered	247.5	513.0400000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.00647123031341	58.80633089037891	20.119288944331824	13.25042881646655	7.820053017308591	3.1186652112895676	1.0506003430531732	0.29432402931545293	0.07796663028223919	0.05067830968345547	0.044830812412287535	0.019491657570559796	0.011694994542335878	0.0	0.0	0.0019491657570559799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05522968174899206	0.08952640075164649	0.06688689253050605	0.08199082577978192	0.09570383773815079	0.07532193486945851	0.04983071026003378	0.028433644870981458	0.015058934357993034	0.017916647444220512	0.03684143962749633	0.02779094200201647	0.03951066338042698	0.0	0.0	0.06899098110347247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_006	HDR20210305085253	2021-03-05 08:52:53	uvp5_sn204_2021_he570_filtered	252.5	296.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.527628032345	56.68800539083558	19.703504043126685	13.039083557951482	7.402291105121294	3.0323450134770886	1.0579514824797844	0.2661725067385445	0.12466307277628032	0.0774932614555256	0.03706199460916442	0.0	0.0033692722371967652	0.0067385444743935305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053141400347594965	0.08612307975943542	0.06532298213447552	0.08070322519867812	0.09019661199394023	0.07365868187469543	0.05025085027690075	0.026275553186158866	0.023890029532142306	0.030137826023877528	0.03107978964171289	0.0	0.007924615375563987	0.04598848956698816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	2.5	356.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.56064690026954	14.70687331536388	3.501235399820305	1.5442497753818507	0.6233153638814015	0.14038634321653187	0.04211590296495957	0.008423180592991913	0.0	0.002807726864330638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016544116264256017	0.02163537941035595	0.011246048549777189	0.009364899533330464	0.0073678487930153025	0.0034450260541076094	0.0017314706880113661	0.0006794848517634294	0.0	0.0009125210912089351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	7.5	478.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.1999748985483	18.675480065263773	3.7694013303769403	1.5123624649625569	0.41835752834372253	0.08785508095218174	0.018826088775467514	0.0167343011337489	0.004183575283437225	0.004183575283437225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02413125718523146	0.027291156719880583	0.012289435581914428	0.00919782472483175	0.004801440025638557	0.0020803058651811526	0.0010265156153765054	0.0017605369559607843	0.0009343986932020242	0.0018524126252870054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	12.5	492.90000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.91823899371069	22.420369243254207	4.6337999594238175	1.7853519983769526	0.4443091905051734	0.0750659362953946	0.008115236356258876	0.006086427267194157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028164099472516677	0.032972784520034354	0.015159500059035498	0.010926327141064061	0.005207217141186205	0.0017183120501164401	0.0003503167764551377	0.0006693876922643255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	17.5	469.58000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.36607180885046	23.005664636483665	5.396311597597853	2.5490864176498147	0.830529409259338	0.14906938114911195	0.03194343881766685	0.004259125175688913	0.004259125175688913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02723236392723673	0.03412703143568632	0.017707409569082063	0.015400269217822709	0.00968324993665867	0.003472469996649075	0.0014327085562452658	0.0004987159576617526	0.0007111699075933778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	22.5	488.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.51843817787418	29.359882126632012	7.315925183153931	3.352023902099619	1.2544509474890517	0.24556951663733473	0.05320672860475586	0.002046412638644456	0.004092825277288912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030925508898679024	0.043705331038637295	0.024047529637771084	0.020533249562686835	0.014712524132464214	0.0057864925050260295	0.0024728961076321454	0.0002074153202070373	0.0007168790692059019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	27.5	517.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.46759975255181	34.45522734302506	8.577559542220849	3.9475719146303745	1.3783637488400866	0.2532477575007733	0.06186204763377668	0.013532322919888649	0.019331889885555214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032695832801093165	0.051624156859078216	0.02811531262145236	0.02405912325579033	0.01620569841409588	0.0059114093725737595	0.002758476952780767	0.0013702947922161293	0.00387099143929552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	32.5	487.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.07793273174733	33.24036095159967	8.86177194421657	4.097621000820344	1.5935192780968006	0.2748154224774405	0.06152584085315833	0.008203445447087777	0.004101722723543888	0.0	0.0	0.0	0.004101722723543888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030060801707071576	0.04988700158771703	0.028961375219268157	0.024862605395364577	0.018741555266537983	0.006081365690800904	0.0029368670229779578	0.0007506286209304303	0.0008838927174629599	0.0	0.0	0.0	0.013493311310478696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	37.5	469.58000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.86583755696579	34.17947953490353	8.697133608756761	4.037650666553089	1.5758763150048978	0.37906214063631327	0.11499637974360065	0.010647812939222283	0.008518250351377826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029933485129802158	0.05139865215779148	0.028395696043487677	0.02463568497435881	0.01876742728710549	0.009120321201234963	0.0052159969767252715	0.001032952976783625	0.0018457180651023039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	42.5	467.46000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.291404612159326	32.3364565952167	9.078851666452744	4.096607196337654	1.649338980875369	0.3914773456552432	0.11765712574337911	0.04920207076541308	0.029949086552860136	0.006417661404184314	0.006417661404184314	0.0021392204680614384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025986981863604527	0.048985024338444774	0.029750260493592237	0.024897539480474264	0.01951360138546366	0.0092240901734857	0.005813215511916238	0.004685126911993254	0.005282013195933331	0.0022873693717031245	0.004737379902777021	0.0026342956214518987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	47.5	471.70000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.97350010599957	32.91710833156667	9.30252278990884	4.2293830824676695	1.8253126987492048	0.4939580241679033	0.11659953360186558	0.03603985584057663	0.014839940640237437	0.006359974560101759	0.006359974560101759	0.004239983040067839	0.0021199915200339195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02699671082672992	0.050222689411452213	0.030624479895445412	0.02570960888696405	0.021405623479264807	0.011677669332299717	0.005609617372316352	0.0032765970017470405	0.003488098137976581	0.0024764434842554804	0.005203883707119349	0.006373755986602433	0.0064985862506646876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	52.5	468.52000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.73994706736105	31.193972509177833	9.423290361137198	4.7682062665414495	2.055408520447366	0.5015794416460343	0.12379407495944676	0.036284470246734396	0.029881328438487148	0.025612567232988985	0.004268761205498164	0.008537522410996328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025055672301347892	0.0475090619350792	0.030919541491233406	0.029142807028641245	0.024333213300764017	0.011705734928731936	0.006112689222397103	0.0033873482149051203	0.006488735666165494	0.010754793526414933	0.002960663933170253	0.012066956914480422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	57.5	504.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.13794196924053	28.115585856984303	9.035595370223561	4.5068970984620265	2.1642619311875695	0.531155858569843	0.2338671317583637	0.07134929443475503	0.045584271444426824	0.013873473917869035	0.011891549072459172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02409402003334624	0.042873891347019744	0.029857805133708094	0.02764464172741788	0.025530365706126688	0.013008968636697761	0.010857230190965022	0.006800721642203829	0.00907689921536636	0.00503109264751323	0.009228221928296742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	62.5	543.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.45099120968039	31.086100996726618	9.980139026812314	5.047997351870242	2.2693000845930342	0.7521424105336717	0.24274522784949798	0.10114384493729082	0.06988120195667366	0.0165508109897385	0.011033873993158999	0.011033873993158999	0.0018389789988598332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025482498166579458	0.04751754422855003	0.03288297278317654	0.031002843720144467	0.02773126827299093	0.018005638077539344	0.011233175633028574	0.010055441614689287	0.013459181788152334	0.006007386552513983	0.007917846890138979	0.01919911073301822	0.004384500507978476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	67.5	497.14000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.51233053063523	32.60650923281168	10.272760188276942	5.3103753469847526	2.2589210282817715	0.6014402381622882	0.2554612382829786	0.0885062557830792	0.0683911976505612	0.0543106569577986	0.0241380697590216	0.0080460232530072	0.0060345174397554	0.0020115058132518	0.0040230116265036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027320160171883122	0.04990847825317135	0.034061995854767664	0.03251117915044223	0.026898041599301252	0.014468001483119913	0.012209982068674977	0.008879656510739055	0.012872473698473212	0.02103213698199687	0.01884380236732602	0.014445926102046274	0.019093186706747516	0.011986536874143553	0.0484456889882711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	72.5	453.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.73787691765121	30.704461294304355	10.225268912008463	5.636131193792981	2.7243872332921883	0.8508199612061365	0.284341385998942	0.121230823487921	0.08596367483688944	0.059513313348615766	0.013225180744136837	0.006612590372068418	0.0022041967906894725	0.0022041967906894725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026254990439657074	0.046897800728768424	0.033823889754301555	0.03474020853234583	0.03243085898972146	0.020409854298689266	0.013921659473023644	0.01249941816392491	0.017368521303073727	0.0220323102225377	0.01177800376058215	0.01091168928975229	0.006995322126596035	0.010928231186189179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	77.5	491.84000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.666802212101494	21.147121014964213	7.171031229668184	4.3083116460637605	2.378822381262199	0.9698275862068965	0.4005367599219258	0.24398178269355886	0.15655497722836695	0.08132726089785296	0.038630448926480154	0.006099544567338972	0.006099544567338972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019008960834989798	0.03226271888932256	0.0239027455380654	0.02654068971815586	0.028996148378965775	0.023899339724554564	0.018965279217240352	0.02417560344317708	0.03149735149938287	0.031249790115090836	0.029676774288155114	0.010318158706976579	0.016113724239563375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	82.5	514.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.813849445633146	17.23205602022953	5.928807624975685	3.7132853530441547	2.254425209103287	0.9122738766776891	0.5446411204045906	0.30538805679828823	0.21202100758607273	0.1264345458082085	0.060299552616222524	0.03695779031316864	0.0038902937171756465	0.00583544057576347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016095828386251447	0.026228421043187955	0.019728851908350224	0.02308018984258902	0.027416713862234578	0.022689894624573242	0.026409500474800073	0.029762072822482614	0.04157316745312457	0.049513119363712874	0.04658517765284914	0.05755834198864945	0.013451918736594947	0.035755247996926684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	87.5	457.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.18509783368274	13.690164220824597	4.518256464011181	2.9917889587700905	1.8802410901467506	0.9281097134870719	0.5415793151642208	0.3690600978336827	0.23366526904262752	0.1484975541579315	0.05459468902865129	0.028389238294898672	0.006551362683438155	0.004367575122292103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013317279497193222	0.020886445602689506	0.01513968830228754	0.018555620480456343	0.02325231670707571	0.022663081381814828	0.026639128442199265	0.03684935084111194	0.04827505284501999	0.056158197049679656	0.039544214652054994	0.045165508335911236	0.023066118312818094	0.03145139256594183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_007	HDR20210305105302	2021-03-05 10:53:02	uvp5_sn204_2021_he570_filtered	92.5	574.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.78082573278563	12.293740861936922	4.0851493420594585	2.4907749077490777	1.6552948548353408	0.837220636357307	0.5517649516117803	0.31678618672979186	0.2280164311077073	0.11661909071920908	0.048736336419967975	0.024368168209983988	0.0069623337742811394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012474322472709678	0.018493510428664487	0.013525839957816192	0.015424746879165402	0.020157801303652714	0.020539065308532976	0.02759532642346671	0.030892363620116374	0.045187011280438005	0.045603016425972635	0.0371007437791636	0.038125301176257634	0.020211070597301095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
