Type,Date, Time, Image_ID, xx_coord, xy_coord, yx_coord, yy_coord, ESD_in_um
ROI, 2021/03/06, 19:27:15.953, 20210306_192715.953.0.png, 168, 480, 248, 560, 0.00199960948864975
ROI, 2021/03/06, 19:27:16.998, 20210306_192716.998.0.png, 1784, 1140, 1880, 1284, 0.0013605619255609663
ROI, 2021/03/06, 19:27:22.034, 20210306_192722.034.0.png, 768, 1996, 848, 2092, 0.0018253853718913976
ROI, 2021/03/06, 19:27:27.028, 20210306_192727.028.0.png, 1412, 796, 1508, 892, 0.001666341240541458
ROI, 2021/03/06, 19:27:27.028, 20210306_192727.028.1.png, 1892, 272, 2004, 368, 0.00154273221357321
ROI, 2021/03/06, 19:27:27.762, 20210306_192727.762.0.png, 1412, 796, 1508, 892, 0.001666341240541458
ROI, 2021/03/06, 19:27:27.762, 20210306_192727.762.1.png, 1892, 272, 2004, 368, 0.00154273221357321
ROI, 2021/03/06, 19:27:28.231, 20210306_192728.231.0.png, 2256, 2044, 2372, 2112, 0.0018011576415107333
ROI, 2021/03/06, 19:27:31.850, 20210306_192731.850.0.png, 312, 688, 408, 836, 0.0013420500163706984
ROI, 2021/03/06, 19:27:31.850, 20210306_192731.850.1.png, 76, 396, 176, 512, 0.0014852726408674283
ROI, 2021/03/06, 19:27:40.273, 20210306_192740.273.0.png, 0, 1020, 92, 1120, 0.0016677896034750779
ROI, 2021/03/06, 19:27:40.807, 20210306_192740.807.0.png, 2072, 1916, 2232, 2128, 0.0008685748582351062
ROI, 2021/03/06, 19:27:41.396, 20210306_192741.396.0.png, 748, 452, 816, 568, 0.0018011576415107333
ROI, 2021/03/06, 19:27:42.545, 20210306_192742.545.0.png, 424, 844, 556, 988, 0.0011602911087030669
ROI, 2021/03/06, 19:27:44.342, 20210306_192744.342.0.png, 2128, 664, 2240, 776, 0.0014282924918926786
ROI, 2021/03/06, 19:27:45.524, 20210306_192745.524.0.png, 492, 0, 588, 76, 0.0018728058757734821
ROI, 2021/03/06, 19:27:45.779, 20210306_192745.779.0.png, 2540, 836, 2716, 980, 0.0010048415759220674
ROI, 2021/03/06, 19:27:58.307, 20210306_192758.307.0.png, 620, 52, 736, 136, 0.001620565310576655
ROI, 2021/03/06, 19:28:00.191, 20210306_192800.191.0.png, 1536, 1044, 1696, 1144, 0.0012646640830035643
ROI, 2021/03/06, 19:28:01.587, 20210306_192801.587.0.png, 1896, 124, 1980, 220, 0.0017813937175880001
ROI, 2021/03/06, 19:28:02.500, 20210306_192802.500.0.png, 2248, 1804, 2328, 1884, 0.00199960948864975
ROI, 2021/03/06, 19:28:08.615, 20210306_192808.615.0.png, 1016, 628, 1196, 824, 0.0008516690942998924
ROI, 2021/03/06, 19:28:10.386, 20210306_192810.386.0.png, 512, 140, 608, 236, 0.001666341240541458
ROI, 2021/03/06, 19:28:14.497, 20210306_192814.497.0.png, 2600, 592, 2712, 720, 0.001336045288191
ROI, 2021/03/06, 19:28:22.154, 20210306_192822.154.0.png, 2164, 1940, 2244, 2020, 0.00199960948864975
ROI, 2021/03/06, 19:28:31.382, 20210306_192831.382.0.png, 168, 1560, 264, 1688, 0.0014430938456825788
ROI, 2021/03/06, 19:28:33.863, 20210306_192833.863.0.png, 1496, 1376, 1608, 1520, 0.0012596355776695884
ROI, 2021/03/06, 19:28:38.372, 20210306_192838.372.0.png, 272, 1468, 416, 1580, 0.0012596355776695884
ROI, 2021/03/06, 19:28:43.529, 20210306_192843.529.0.png, 1808, 0, 1892, 88, 0.0018606050561515526
ROI, 2021/03/06, 19:28:48.158, 20210306_192848.158.0.png, 2112, 844, 2212, 940, 0.0016326743106731593
ROI, 2021/03/06, 19:28:50.729, 20210306_192850.729.0.png, 2076, 1496, 2240, 1628, 0.001087242163992357
ROI, 2021/03/06, 19:28:53.311, 20210306_192853.311.0.png, 1668, 0, 1816, 176, 0.000991169624903443
ROI, 2021/03/06, 19:28:58.091, 20210306_192858.091.0.png, 1416, 1256, 1512, 1352, 0.001666341240541458
ROI, 2021/03/06, 19:29:06.403, 20210306_192906.403.0.png, 900, 332, 980, 416, 0.0019514190458418703
ROI, 2021/03/06, 19:29:12.312, 20210306_192912.312.0.png, 1932, 1848, 2032, 1932, 0.00174540225563608
ROI, 2021/03/06, 19:29:15.773, 20210306_192915.773.0.png, 2160, 40, 2240, 124, 0.0019514190458418703
ROI, 2021/03/06, 19:29:19.632, 20210306_192919.632.0.png, 1708, 556, 1820, 656, 0.0015115626932035062
ROI, 2021/03/06, 19:29:42.150, 20210306_192942.150.0.png, 24, 1984, 136, 2080, 0.00154273221357321
ROI, 2021/03/06, 19:29:44.065, 20210306_192944.065.0.png, 1064, 1240, 1160, 1336, 0.001666341240541458
ROI, 2021/03/06, 19:29:49.451, 20210306_192949.451.0.png, 2320, 1684, 2400, 1764, 0.00199960948864975
ROI, 2021/03/06, 19:29:53.806, 20210306_192953.806.0.png, 476, 1344, 560, 1440, 0.0017813937175880001
ROI, 2021/03/06, 19:29:54.532, 20210306_192954.532.0.png, 1472, 1140, 1572, 1240, 0.0015996875909198
ROI, 2021/03/06, 19:29:58.413, 20210306_192958.413.0.png, 932, 600, 1000, 684, 0.0021166111350526106
ROI, 2021/03/06, 19:29:59.690, 20210306_192959.690.0.png, 116, 356, 216, 452, 0.0016326743106731593
ROI, 2021/03/06, 19:30:01.231, 20210306_193001.231.0.png, 1228, 1404, 1340, 1488, 0.0016492501093515186
ROI, 2021/03/06, 19:30:07.550, 20210306_193007.550.0.png, 1536, 344, 1648, 428, 0.0016492501093515186
ROI, 2021/03/06, 19:30:20.079, 20210306_193020.079.0.png, 1328, 1572, 1408, 1656, 0.0019514190458418703
ROI, 2021/03/06, 19:30:21.457, 20210306_193021.457.0.png, 628, 664, 712, 744, 0.0019514190458418703
ROI, 2021/03/06, 19:30:26.262, 20210306_193026.262.0.png, 984, 960, 1064, 1040, 0.00199960948864975
ROI, 2021/03/06, 19:30:27.093, 20210306_193027.093.0.png, 1936, 1788, 2020, 1904, 0.001620565310576655
ROI, 2021/03/06, 19:30:29.494, 20210306_193029.494.0.png, 2360, 412, 2440, 496, 0.0019514190458418703
ROI, 2021/03/06, 19:30:47.534, 20210306_193047.534.0.png, 420, 1948, 516, 2044, 0.001666341240541458
ROI, 2021/03/06, 19:30:48.577, 20210306_193048.577.0.png, 1144, 636, 1228, 752, 0.001620565310576655
ROI, 2021/03/06, 19:30:48.772, 20210306_193048.772.0.png, 2256, 692, 2384, 820, 0.0012497559304060937
ROI, 2021/03/06, 19:30:50.376, 20210306_193050.376.0.png, 2252, 1708, 2352, 1840, 0.0013923493304436802
ROI, 2021/03/06, 19:30:55.592, 20210306_193055.592.0.png, 884, 1584, 968, 1684, 0.00174540225563608
ROI, 2021/03/06, 19:31:06.806, 20210306_193106.806.0.png, 208, 2032, 292, 2112, 0.0019514190458418703
ROI, 2021/03/06, 19:31:08.199, 20210306_193108.199.0.png, 820, 2040, 888, 2140, 0.001939906148632997
ROI, 2021/03/06, 19:31:12.015, 20210306_193112.015.0.png, 2020, 692, 2196, 872, 0.0008987576281519036
ROI, 2021/03/06, 19:31:15.157, 20210306_193115.157.0.png, 856, 64, 936, 148, 0.0019514190458418703
ROI, 2021/03/06, 19:31:16.723, 20210306_193116.723.0.png, 904, 544, 988, 624, 0.0019514190458418703
ROI, 2021/03/06, 19:31:19.975, 20210306_193119.975.0.png, 1612, 1260, 1696, 1344, 0.001904389989190238
ROI, 2021/03/06, 19:31:34.124, 20210306_193134.124.0.png, 588, 372, 688, 468, 0.0016326743106731593
ROI, 2021/03/06, 19:31:44.007, 20210306_193144.007.0.png, 2436, 680, 2536, 764, 0.00174540225563608
ROI, 2021/03/06, 19:31:47.545, 20210306_193147.545.0.png, 976, 1820, 1072, 1932, 0.00154273221357321
ROI, 2021/03/06, 19:31:48.270, 20210306_193148.270.0.png, 616, 1620, 812, 1800, 0.0008516690942998924
ROI, 2021/03/06, 19:31:49.194, 20210306_193149.194.0.png, 588, 724, 672, 808, 0.001904389989190238
ROI, 2021/03/06, 19:31:56.238, 20210306_193156.238.0.png, 520, 1208, 616, 1324, 0.0015159000412671869
ROI, 2021/03/06, 19:32:00.896, 20210306_193200.896.0.png, 476, 1220, 560, 1304, 0.001904389989190238
ROI, 2021/03/06, 19:32:02.433, 20210306_193202.433.0.png, 972, 1008, 1068, 1088, 0.0018253853718913976
ROI, 2021/03/06, 19:32:12.858, 20210306_193212.858.0.png, 2324, 492, 2488, 716, 0.0008346208748413413
ROI, 2021/03/06, 19:32:13.182, 20210306_193213.182.0.png, 2380, 0, 2608, 188, 0.0007726607081564304
ROI, 2021/03/06, 19:32:21.445, 20210306_193221.445.0.png, 1272, 1000, 1384, 1128, 0.001336045288191
ROI, 2021/03/06, 19:32:25.019, 20210306_193225.019.0.png, 144, 520, 240, 604, 0.0017813937175880001
ROI, 2021/03/06, 19:32:25.368, 20210306_193225.368.0.png, 200, 1852, 312, 1948, 0.00154273221357321
ROI, 2021/03/06, 19:32:26.512, 20210306_193226.512.0.png, 436, 1032, 532, 1160, 0.0014430938456825788
ROI, 2021/03/06, 19:32:39.148, 20210306_193239.148.0.png, 2040, 1352, 2156, 1452, 0.0014852726408674283
ROI, 2021/03/06, 19:32:42.320, 20210306_193242.320.0.png, 1756, 820, 1852, 900, 0.0018253853718913976
ROI, 2021/03/06, 19:32:56.444, 20210306_193256.444.0.png, 1348, 912, 1428, 1028, 0.001660585295050101
ROI, 2021/03/06, 19:33:08.033, 20210306_193308.033.0.png, 1780, 1508, 1924, 1624, 0.001237727200722857
ROI, 2021/03/06, 19:33:09.032, 20210306_193309.032.0.png, 1328, 996, 1440, 1064, 0.001833039012888576
ROI, 2021/03/06, 19:33:09.032, 20210306_193309.032.1.png, 1624, 68, 1928, 648, 0.00038096439411858225
ROI, 2021/03/06, 19:33:14.380, 20210306_193314.380.0.png, 840, 1568, 968, 1648, 0.0015808301037544552
ROI, 2021/03/06, 19:33:17.726, 20210306_193317.726.0.png, 352, 1804, 516, 1952, 0.0010267918058450751
ROI, 2021/03/06, 19:33:17.967, 20210306_193317.967.0.png, 276, 952, 420, 1116, 0.0010409551205019447
ROI, 2021/03/06, 19:33:19.215, 20210306_193319.215.0.png, 1384, 636, 1468, 720, 0.001904389989190238
ROI, 2021/03/06, 19:33:29.586, 20210306_193329.586.0.png, 124, 1240, 208, 1320, 0.0019514190458418703
ROI, 2021/03/06, 19:33:35.569, 20210306_193335.569.0.png, 1580, 1868, 1664, 1952, 0.001904389989190238
ROI, 2021/03/06, 19:33:36.953, 20210306_193336.953.0.png, 2208, 1800, 2292, 1896, 0.0017813937175880001
ROI, 2021/03/06, 19:33:45.536, 20210306_193345.536.0.png, 1676, 72, 1760, 156, 0.001904389989190238
ROI, 2021/03/06, 19:33:45.657, 20210306_193345.657.0.png, 2248, 2124, 2332, 2192, 0.0021166111350526106
ROI, 2021/03/06, 19:33:50.810, 20210306_193350.810.0.png, 328, 772, 424, 856, 0.0017813937175880001
ROI, 2021/03/06, 19:33:53.527, 20210306_193353.527.0.png, 1456, 1148, 1540, 1232, 0.001904389989190238
ROI, 2021/03/06, 19:33:55.857, 20210306_193355.857.0.png, 1252, 96, 1400, 324, 0.0008708370435368714
ROI, 2021/03/06, 19:33:58.289, 20210306_193358.289.0.png, 236, 248, 320, 344, 0.0017813937175880001
ROI, 2021/03/06, 19:34:07.676, 20210306_193407.676.0.png, 1532, 1052, 1632, 1180, 0.001413937429149203
ROI, 2021/03/06, 19:34:09.672, 20210306_193409.672.0.png, 2052, 2028, 2136, 2112, 0.001904389989190238
ROI, 2021/03/06, 19:34:20.876, 20210306_193420.876.0.png, 1720, 1260, 1788, 1376, 0.0018011576415107333
ROI, 2021/03/06, 19:34:28.654, 20210306_193428.654.0.png, 412, 872, 620, 988, 0.0010298512816714085
ROI, 2021/03/06, 19:34:34.697, 20210306_193434.697.0.png, 668, 524, 748, 608, 0.0019514190458418703
ROI, 2021/03/06, 19:34:36.344, 20210306_193436.344.0.png, 468, 1732, 564, 1832, 0.0016326743106731593
ROI, 2021/03/06, 19:34:45.813, 20210306_193445.813.0.png, 1132, 248, 1228, 332, 0.0017813937175880001
ROI, 2021/03/06, 19:34:48.160, 20210306_193448.160.0.png, 1000, 1428, 1164, 1572, 0.0010409551205019447
ROI, 2021/03/06, 19:34:51.787, 20210306_193451.787.0.png, 1080, 1344, 1160, 1424, 0.00199960948864975
ROI, 2021/03/06, 19:35:02.660, 20210306_193502.660.0.png, 2164, 1088, 2308, 1200, 0.0012596355776695884
ROI, 2021/03/06, 19:35:09.268, 20210306_193509.268.0.png, 924, 1320, 992, 1436, 0.0018011576415107333
ROI, 2021/03/06, 19:35:10.648, 20210306_193510.648.0.png, 1544, 1084, 1624, 1244, 0.001413937429149203
ROI, 2021/03/06, 19:35:11.841, 20210306_193511.841.0.png, 2172, 0, 2284, 52, 0.002096160306316802
ROI, 2021/03/06, 19:35:22.259, 20210306_193522.259.0.png, 1044, 96, 1112, 192, 0.001979908422099394
ROI, 2021/03/06, 19:35:26.230, 20210306_193526.230.0.png, 2640, 1720, 2724, 1804, 0.001904389989190238
ROI, 2021/03/06, 19:35:30.993, 20210306_193530.993.0.png, 2352, 824, 2468, 968, 0.001237727200722857
ROI, 2021/03/06, 19:35:38.295, 20210306_193538.295.0.png, 1044, 1520, 1124, 1616, 0.0018253853718913976
ROI, 2021/03/06, 19:36:01.228, 20210306_193601.228.0.png, 116, 1780, 232, 1928, 0.0012208865901547942
ROI, 2021/03/06, 19:36:02.071, 20210306_193602.071.0.png, 1512, 960, 1640, 1104, 0.0011782811909576692
ROI, 2021/03/06, 19:36:03.269, 20210306_193603.269.0.png, 2276, 792, 2376, 904, 0.0015115626932035062
ROI, 2021/03/06, 19:36:10.824, 20210306_193610.824.0.png, 40, 1804, 152, 1932, 0.001336045288191
ROI, 2021/03/06, 19:36:21.193, 20210306_193621.193.0.png, 536, 1600, 680, 1712, 0.0012596355776695884
ROI, 2021/03/06, 19:36:27.959, 20210306_193627.959.0.png, 976, 1772, 1156, 1932, 0.0009426249527661353
ROI, 2021/03/06, 19:36:28.678, 20210306_193628.678.0.png, 976, 1772, 1156, 1932, 0.0009426249527661353
ROI, 2021/03/06, 19:36:36.246, 20210306_193636.246.0.png, 2112, 812, 2272, 908, 0.001290742374743135
ROI, 2021/03/06, 19:36:49.394, 20210306_193649.394.0.png, 952, 1624, 1068, 1676, 0.002059702563342817
ROI, 2021/03/06, 19:36:57.166, 20210306_193657.166.0.png, 460, 1440, 560, 1552, 0.0015115626932035062
ROI, 2021/03/06, 19:37:02.291, 20210306_193702.291.0.png, 148, 1884, 276, 2064, 0.0010538867358363035
ROI, 2021/03/06, 19:37:04.460, 20210306_193704.460.0.png, 468, 196, 548, 292, 0.0018253853718913976
ROI, 2021/03/06, 19:37:04.726, 20210306_193704.726.0.png, 1172, 108, 1288, 272, 0.0011598030787724543
ROI, 2021/03/06, 19:37:05.743, 20210306_193705.743.0.png, 1888, 864, 1968, 944, 0.00199960948864975
ROI, 2021/03/06, 19:37:07.161, 20210306_193707.161.0.png, 1208, 816, 1340, 912, 0.001421060584705342
ROI, 2021/03/06, 19:37:09.373, 20210306_193709.373.0.png, 1924, 1180, 2024, 1260, 0.0017885050980297743
ROI, 2021/03/06, 19:37:18.049, 20210306_193718.049.0.png, 552, 352, 716, 496, 0.0010409551205019447
ROI, 2021/03/06, 19:37:18.878, 20210306_193718.878.0.png, 1232, 2012, 1360, 2176, 0.001104099636926677
ROI, 2021/03/06, 19:37:19.478, 20210306_193719.478.0.png, 88, 772, 200, 900, 0.001336045288191
ROI, 2021/03/06, 19:37:22.307, 20210306_193722.307.0.png, 1504, 176, 1584, 256, 0.00199960948864975
ROI, 2021/03/06, 19:37:27.842, 20210306_193727.842.0.png, 1708, 1484, 1884, 1600, 0.0011195663775312604
ROI, 2021/03/06, 19:37:28.885, 20210306_193728.885.0.png, 2384, 848, 2468, 932, 0.001904389989190238
ROI, 2021/03/06, 19:37:29.461, 20210306_193729.461.0.png, 292, 1848, 404, 1960, 0.0014282924918926786
ROI, 2021/03/06, 19:37:38.812, 20210306_193738.812.0.png, 992, 252, 1060, 336, 0.0021166111350526106
ROI, 2021/03/06, 19:37:45.843, 20210306_193745.843.0.png, 2524, 1328, 2652, 1444, 0.0013128079453352628
ROI, 2021/03/06, 19:38:15.259, 20210306_193815.259.0.png, 312, 1808, 540, 2016, 0.0007345749004415546
ROI, 2021/03/06, 19:38:16.077, 20210306_193816.077.0.png, 156, 48, 332, 176, 0.0010657954385290065
ROI, 2021/03/06, 19:38:18.975, 20210306_193818.975.0.png, 1180, 640, 1260, 720, 0.00199960948864975
ROI, 2021/03/06, 19:38:24.722, 20210306_193824.722.0.png, 1688, 912, 1768, 1024, 0.0016899784671278496
ROI, 2021/03/06, 19:38:27.540, 20210306_193827.540.0.png, 1844, 328, 1992, 440, 0.0012424968800560745
ROI, 2021/03/06, 19:38:29.929, 20210306_193829.929.0.png, 16, 2076, 112, 2156, 0.0018253853718913976
ROI, 2021/03/06, 19:38:31.530, 20210306_193831.530.0.png, 1876, 1832, 1976, 1960, 0.001413937429149203
ROI, 2021/03/06, 19:38:33.290, 20210306_193833.290.0.png, 916, 212, 1000, 292, 0.0019514190458418703
ROI, 2021/03/06, 19:38:33.519, 20210306_193833.519.0.png, 1280, 784, 1376, 868, 0.0017813937175880001
ROI, 2021/03/06, 19:38:36.942, 20210306_193836.942.0.png, 2044, 612, 2156, 696, 0.0016492501093515186
ROI, 2021/03/06, 19:38:38.470, 20210306_193838.470.0.png, 2204, 880, 2288, 976, 0.0017813937175880001
ROI, 2021/03/06, 19:38:40.396, 20210306_193840.396.0.png, 1256, 1520, 1356, 1616, 0.0016326743106731593
ROI, 2021/03/06, 19:38:40.396, 20210306_193840.396.1.png, 2236, 28, 2336, 108, 0.0017885050980297743
ROI, 2021/03/06, 19:38:45.041, 20210306_193845.041.0.png, 2552, 1256, 2664, 1340, 0.0016492501093515186
ROI, 2021/03/06, 19:39:05.122, 20210306_193905.122.0.png, 2336, 924, 2448, 1052, 0.001336045288191
ROI, 2021/03/06, 19:39:10.267, 20210306_193910.267.0.png, 2156, 288, 2256, 384, 0.0016326743106731593
ROI, 2021/03/06, 19:39:11.799, 20210306_193911.799.0.png, 2420, 224, 2520, 324, 0.0015996875909198
ROI, 2021/03/06, 19:39:15.245, 20210306_193915.245.0.png, 132, 1508, 212, 1588, 0.00199960948864975
ROI, 2021/03/06, 19:39:18.219, 20210306_193918.219.0.png, 2292, 1752, 2392, 1884, 0.0013923493304436802
ROI, 2021/03/06, 19:39:26.278, 20210306_193926.278.0.png, 2604, 1216, 2684, 1312, 0.0018253853718913976
ROI, 2021/03/06, 19:39:39.875, 20210306_193939.875.0.png, 1216, 1412, 1300, 1496, 0.001904389989190238
ROI, 2021/03/06, 19:39:42.149, 20210306_193942.149.0.png, 2272, 1980, 2372, 2076, 0.0016326743106731593
ROI, 2021/03/06, 19:39:47.287, 20210306_193947.287.0.png, 176, 1368, 288, 1468, 0.0015115626932035062
ROI, 2021/03/06, 19:39:49.181, 20210306_193949.181.0.png, 1784, 24, 1944, 156, 0.0011007487957031127
ROI, 2021/03/06, 19:39:50.879, 20210306_193950.879.0.png, 764, 1056, 848, 1140, 0.001904389989190238
ROI, 2021/03/06, 19:40:16.760, 20210306_194016.760.0.png, 1344, 1100, 1460, 1216, 0.0013790410266550002
ROI, 2021/03/06, 19:40:23.897, 20210306_194023.897.0.png, 1764, 80, 1860, 212, 0.001421060584705342
ROI, 2021/03/06, 19:40:28.830, 20210306_194028.830.0.png, 336, 1016, 436, 1128, 0.0015115626932035062
ROI, 2021/03/06, 19:40:29.774, 20210306_194029.774.0.png, 1136, 1640, 1316, 1804, 0.0009310585643875333
ROI, 2021/03/06, 19:40:31.532, 20210306_194031.532.0.png, 792, 1912, 904, 2024, 0.0014282924918926786
ROI, 2021/03/06, 19:40:34.106, 20210306_194034.106.0.png, 536, 2124, 632, 2192, 0.001979908422099394
ROI, 2021/03/06, 19:40:45.389, 20210306_194045.389.0.png, 2028, 788, 2176, 964, 0.000991169624903443
ROI, 2021/03/06, 19:40:49.009, 20210306_194049.009.0.png, 840, 492, 920, 608, 0.001660585295050101
ROI, 2021/03/06, 19:41:01.808, 20210306_194101.808.0.png, 2048, 160, 2164, 292, 0.0012927638988866547
ROI, 2021/03/06, 19:41:06.787, 20210306_194106.787.0.png, 0, 1064, 128, 1244, 0.0010538867358363035
ROI, 2021/03/06, 19:41:11.963, 20210306_194111.963.0.png, 0, 792, 80, 892, 0.0017885050980297743
ROI, 2021/03/06, 19:41:12.194, 20210306_194112.194.0.png, 1380, 1848, 1480, 1948, 0.0015996875909198
ROI, 2021/03/06, 19:41:13.866, 20210306_194113.866.0.png, 1076, 1924, 1156, 2020, 0.0018253853718913976
ROI, 2021/03/06, 19:41:20.775, 20210306_194120.775.0.png, 1480, 760, 1576, 892, 0.001421060584705342
ROI, 2021/03/06, 19:41:21.267, 20210306_194121.267.0.png, 1304, 1380, 1388, 1480, 0.00174540225563608
ROI, 2021/03/06, 19:41:21.401, 20210306_194121.401.0.png, 0, 1192, 116, 1272, 0.001660585295050101
ROI, 2021/03/06, 19:41:22.118, 20210306_194122.118.0.png, 1916, 876, 2016, 988, 0.0015115626932035062
ROI, 2021/03/06, 19:41:40.014, 20210306_194140.014.0.png, 1756, 980, 1884, 1076, 0.0014430938456825788
ROI, 2021/03/06, 19:41:41.292, 20210306_194141.292.0.png, 1524, 1696, 1652, 1856, 0.0011178156862686089
ROI, 2021/03/06, 19:41:41.756, 20210306_194141.756.0.png, 584, 1348, 716, 1444, 0.001421060584705342
ROI, 2021/03/06, 19:41:43.579, 20210306_194143.579.0.png, 216, 1860, 348, 1924, 0.0017404366630546003
ROI, 2021/03/06, 19:41:43.579, 20210306_194143.579.1.png, 552, 1652, 684, 1732, 0.0015566938756491934
ROI, 2021/03/06, 19:41:45.455, 20210306_194145.455.0.png, 1716, 1368, 1800, 1452, 0.001904389989190238
ROI, 2021/03/06, 19:41:47.514, 20210306_194147.514.0.png, 876, 928, 960, 1008, 0.0019514190458418703
ROI, 2021/03/06, 19:41:52.538, 20210306_194152.538.0.png, 1232, 1956, 1332, 2120, 0.0012491461446023336
ROI, 2021/03/06, 19:41:57.370, 20210306_194157.370.0.png, 272, 944, 372, 1040, 0.0016326743106731593
ROI, 2021/03/06, 19:42:00.398, 20210306_194200.398.0.png, 2452, 1108, 2548, 1192, 0.0017813937175880001
ROI, 2021/03/06, 19:42:07.269, 20210306_194207.269.0.png, 1460, 996, 1608, 1080, 0.0014347118163352895
ROI, 2021/03/06, 19:42:07.501, 20210306_194207.501.0.png, 2464, 220, 2548, 304, 0.001904389989190238
ROI, 2021/03/06, 19:42:10.552, 20210306_194210.552.0.png, 224, 520, 340, 648, 0.0013128079453352628
ROI, 2021/03/06, 19:42:18.362, 20210306_194218.362.0.png, 464, 1988, 628, 2084, 0.0012749044451835702
ROI, 2021/03/06, 19:42:21.392, 20210306_194221.392.0.png, 2600, 536, 2680, 616, 0.00199960948864975
ROI, 2021/03/06, 19:42:22.909, 20210306_194222.909.0.png, 2016, 1080, 2100, 1160, 0.0019514190458418703
ROI, 2021/03/06, 19:42:26.158, 20210306_194226.158.0.png, 480, 2004, 608, 2132, 0.0012497559304060937
ROI, 2021/03/06, 19:42:31.834, 20210306_194231.834.0.png, 2020, 244, 2100, 344, 0.0017885050980297743
ROI, 2021/03/06, 19:42:32.779, 20210306_194232.779.0.png, 292, 1272, 404, 1368, 0.00154273221357321
ROI, 2021/03/06, 19:42:33.586, 20210306_194233.586.0.png, 2440, 2056, 2540, 2136, 0.0017885050980297743
ROI, 2021/03/06, 19:42:33.817, 20210306_194233.817.0.png, 1532, 1512, 1632, 1608, 0.0016326743106731593
ROI, 2021/03/06, 19:42:40.866, 20210306_194240.866.0.png, 0, 160, 88, 260, 0.0017052727016464103
ROI, 2021/03/06, 19:42:44.283, 20210306_194244.283.0.png, 1604, 1140, 1688, 1240, 0.00174540225563608
ROI, 2021/03/06, 19:42:46.965, 20210306_194246.965.0.png, 2068, 2064, 2212, 2148, 0.0014545018796967334
ROI, 2021/03/06, 19:42:57.135, 20210306_194257.135.0.png, 1232, 200, 1328, 296, 0.001666341240541458
ROI, 2021/03/06, 19:43:01.558, 20210306_194301.558.0.png, 2348, 1904, 2432, 2004, 0.00174540225563608
ROI, 2021/03/06, 19:43:04.649, 20210306_194304.649.0.png, 852, 2072, 932, 2192, 0.0016326743106731595
ROI, 2021/03/06, 19:43:06.740, 20210306_194306.740.0.png, 44, 1680, 112, 1764, 0.0021166111350526106
ROI, 2021/03/06, 19:43:06.740, 20210306_194306.740.1.png, 2076, 1172, 2236, 1304, 0.0011007487957031127
ROI, 2021/03/06, 19:43:12.891, 20210306_194312.891.0.png, 1228, 852, 1340, 984, 0.0013156464523147399
ROI, 2021/03/06, 19:43:17.910, 20210306_194317.910.0.png, 2276, 2124, 2356, 2192, 0.002168881009156596
ROI, 2021/03/06, 19:43:18.019, 20210306_194318.019.0.png, 2144, 768, 2212, 864, 0.001979908422099394
ROI, 2021/03/06, 19:43:18.272, 20210306_194318.272.0.png, 1592, 2084, 1688, 2192, 0.0015710415879435587
ROI, 2021/03/06, 19:43:24.130, 20210306_194324.130.0.png, 660, 1236, 756, 1332, 0.001666341240541458
ROI, 2021/03/06, 19:43:27.756, 20210306_194327.756.0.png, 1932, 1852, 2016, 1936, 0.001904389989190238
ROI, 2021/03/06, 19:43:34.721, 20210306_194334.721.0.png, 552, 1808, 648, 1920, 0.00154273221357321
ROI, 2021/03/06, 19:43:38.923, 20210306_194338.923.0.png, 2628, 1236, 2712, 1336, 0.00174540225563608
ROI, 2021/03/06, 19:43:45.029, 20210306_194345.029.0.png, 1932, 0, 2048, 164, 0.0011598030787724543
ROI, 2021/03/06, 19:43:46.437, 20210306_194346.437.0.png, 560, 260, 676, 344, 0.001620565310576655
ROI, 2021/03/06, 19:44:06.039, 20210306_194406.039.0.png, 876, 2036, 1052, 2192, 0.0009654205585139698
ROI, 2021/03/06, 19:44:09.583, 20210306_194409.583.0.png, 236, 1024, 336, 1108, 0.00174540225563608
ROI, 2021/03/06, 19:44:10.188, 20210306_194410.188.0.png, 896, 2004, 980, 2088, 0.001904389989190238
ROI, 2021/03/06, 19:44:13.171, 20210306_194413.171.0.png, 1408, 728, 1492, 860, 0.0015191776668045825
ROI, 2021/03/06, 19:44:16.116, 20210306_194416.116.0.png, 2036, 1836, 2132, 1920, 0.0017813937175880001
ROI, 2021/03/06, 19:44:20.904, 20210306_194420.904.0.png, 32, 1364, 128, 1444, 0.0018253853718913976
ROI, 2021/03/06, 19:44:23.842, 20210306_194423.842.0.png, 524, 1776, 608, 1856, 0.0019514190458418703
ROI, 2021/03/06, 19:44:37.953, 20210306_194437.953.0.png, 1568, 1964, 1664, 2048, 0.0017813937175880001
ROI, 2021/03/06, 19:44:38.646, 20210306_194438.646.0.png, 2164, 248, 2264, 312, 0.00199960948864975
ROI, 2021/03/06, 19:44:42.076, 20210306_194442.076.0.png, 1780, 528, 1864, 624, 0.0017813937175880001
ROI, 2021/03/06, 19:44:44.125, 20210306_194444.125.0.png, 1792, 632, 1888, 764, 0.001421060584705342
ROI, 2021/03/06, 19:44:46.557, 20210306_194446.557.0.png, 1196, 1144, 1292, 1240, 0.001666341240541458
ROI, 2021/03/06, 19:44:48.122, 20210306_194448.122.0.png, 1776, 1376, 1856, 1472, 0.0018253853718913976
ROI, 2021/03/06, 19:44:49.480, 20210306_194449.480.0.png, 460, 1416, 640, 1512, 0.0012169235812609317
