Type,Date, Time, Image_ID, xx_coord, xy_coord, yx_coord, yy_coord, ESD_in_um
ROI, 2021/03/07, 02:16:52.593, 20210307_021652.593.0.png, 932, 1272, 1048, 1368, 0.0015159000412671869
ROI, 2021/03/07, 02:16:54.934, 20210307_021654.934.0.png, 1020, 1432, 1100, 1532, 0.0017885050980297743
ROI, 2021/03/07, 02:17:02.605, 20210307_021702.605.0.png, 828, 0, 908, 176, 0.0013481364422278555
ROI, 2021/03/07, 02:17:03.968, 20210307_021703.968.0.png, 268, 1964, 364, 2060, 0.001666341240541458
ROI, 2021/03/07, 02:17:07.107, 20210307_021707.107.0.png, 2588, 652, 2672, 736, 0.001904389989190238
ROI, 2021/03/07, 02:17:46.854, 20210307_021746.854.0.png, 2544, 1676, 2644, 1756, 0.0017885050980297743
ROI, 2021/03/07, 02:17:53.676, 20210307_021753.676.0.png, 1312, 2040, 1392, 2120, 0.00199960948864975
ROI, 2021/03/07, 02:17:53.676, 20210307_021753.676.1.png, 2596, 1376, 2680, 1476, 0.00174540225563608
ROI, 2021/03/07, 02:17:53.910, 20210307_021753.910.0.png, 2320, 1684, 2400, 1796, 0.0016899784671278496
ROI, 2021/03/07, 02:17:59.502, 20210307_021759.502.0.png, 560, 908, 656, 1004, 0.001666341240541458
ROI, 2021/03/07, 02:18:01.227, 20210307_021801.227.0.png, 2304, 1968, 2468, 2036, 0.0015148122047142626
ROI, 2021/03/07, 02:18:01.730, 20210307_021801.730.0.png, 1648, 40, 1764, 120, 0.001660585295050101
ROI, 2021/03/07, 02:18:10.136, 20210307_021810.136.0.png, 976, 56, 1060, 136, 0.0019514190458418703
ROI, 2021/03/07, 02:18:15.579, 20210307_021815.579.0.png, 2504, 164, 2668, 248, 0.0013629301813577253
ROI, 2021/03/07, 02:18:15.687, 20210307_021815.687.0.png, 2284, 884, 2396, 1016, 0.0013156464523147399
ROI, 2021/03/07, 02:18:18.184, 20210307_021818.184.0.png, 2476, 832, 2576, 932, 0.0015996875909198
ROI, 2021/03/07, 02:18:21.319, 20210307_021821.319.0.png, 528, 1876, 640, 1960, 0.0016492501093515186
ROI, 2021/03/07, 02:18:23.632, 20210307_021823.632.0.png, 188, 740, 268, 836, 0.0018253853718913976
ROI, 2021/03/07, 02:18:29.568, 20210307_021829.568.0.png, 1328, 2068, 1444, 2164, 0.0015159000412671869
ROI, 2021/03/07, 02:18:29.568, 20210307_021829.568.1.png, 2600, 1336, 2696, 1436, 0.0016326743106731593
ROI, 2021/03/07, 02:18:37.915, 20210307_021837.915.0.png, 2492, 164, 2572, 244, 0.00199960948864975
ROI, 2021/03/07, 02:18:38.281, 20210307_021838.281.0.png, 628, 1300, 708, 1384, 0.0019514190458418703
ROI, 2021/03/07, 02:18:38.658, 20210307_021838.658.0.png, 2492, 164, 2572, 244, 0.00199960948864975
ROI, 2021/03/07, 02:18:41.247, 20210307_021841.247.0.png, 2260, 1860, 2344, 1944, 0.001904389989190238
ROI, 2021/03/07, 02:18:43.689, 20210307_021843.689.0.png, 2200, 1068, 2284, 1152, 0.001904389989190238
ROI, 2021/03/07, 02:18:48.777, 20210307_021848.777.0.png, 1044, 2044, 1124, 2124, 0.00199960948864975
ROI, 2021/03/07, 02:18:49.858, 20210307_021849.858.0.png, 112, 976, 196, 1056, 0.0019514190458418703
ROI, 2021/03/07, 02:18:53.676, 20210307_021853.676.0.png, 1928, 1468, 2024, 1600, 0.001421060584705342
ROI, 2021/03/07, 02:18:53.921, 20210307_021853.921.0.png, 304, 1532, 388, 1612, 0.0019514190458418703
ROI, 2021/03/07, 02:18:55.382, 20210307_021855.382.0.png, 468, 328, 548, 408, 0.00199960948864975
ROI, 2021/03/07, 02:18:59.959, 20210307_021859.959.0.png, 2152, 1840, 2220, 1940, 0.001939906148632997
ROI, 2021/03/07, 02:19:03.346, 20210307_021903.346.0.png, 1628, 740, 1708, 852, 0.0016899784671278496
ROI, 2021/03/07, 02:19:08.654, 20210307_021908.654.0.png, 2388, 1616, 2484, 1700, 0.0017813937175880001
ROI, 2021/03/07, 02:19:10.030, 20210307_021910.030.0.png, 1992, 72, 2092, 168, 0.0016326743106731593
ROI, 2021/03/07, 02:19:12.586, 20210307_021912.586.0.png, 1968, 2024, 2080, 2120, 0.00154273221357321
ROI, 2021/03/07, 02:19:13.833, 20210307_021913.833.0.png, 2328, 1128, 2456, 1256, 0.0012497559304060937
ROI, 2021/03/07, 02:19:24.569, 20210307_021924.569.0.png, 328, 1144, 408, 1228, 0.0019514190458418703
ROI, 2021/03/07, 02:19:24.966, 20210307_021924.966.0.png, 752, 68, 836, 164, 0.0017813937175880001
ROI, 2021/03/07, 02:19:25.321, 20210307_021925.321.0.png, 1788, 200, 1872, 296, 0.0017813937175880001
ROI, 2021/03/07, 02:19:29.006, 20210307_021929.006.0.png, 1744, 1588, 1812, 1704, 0.0018011576415107333
ROI, 2021/03/07, 02:19:30.000, 20210307_021930.000.0.png, 2120, 244, 2204, 312, 0.0021166111350526106
ROI, 2021/03/07, 02:19:30.121, 20210307_021930.121.0.png, 2308, 348, 2420, 428, 0.0016899784671278496
ROI, 2021/03/07, 02:19:35.421, 20210307_021935.421.0.png, 1896, 1036, 1996, 1136, 0.0015996875909198
ROI, 2021/03/07, 02:19:45.447, 20210307_021945.447.0.png, 1292, 1048, 1408, 1148, 0.0014852726408674283
ROI, 2021/03/07, 02:19:50.387, 20210307_021950.387.0.png, 2308, 2048, 2404, 2132, 0.0017813937175880001
ROI, 2021/03/07, 02:19:58.454, 20210307_021958.454.0.png, 956, 1228, 1040, 1328, 0.00174540225563608
ROI, 2021/03/07, 02:19:59.215, 20210307_021959.215.0.png, 1608, 312, 1688, 392, 0.00199960948864975
ROI, 2021/03/07, 02:20:02.541, 20210307_022002.541.0.png, 1720, 1956, 1804, 2040, 0.001904389989190238
ROI, 2021/03/07, 02:20:02.784, 20210307_022002.784.0.png, 1700, 260, 1844, 340, 0.001490420915024812
ROI, 2021/03/07, 02:20:03.261, 20210307_022003.261.0.png, 1948, 2008, 2032, 2092, 0.001904389989190238
ROI, 2021/03/07, 02:20:06.920, 20210307_022006.920.0.png, 736, 1736, 836, 1816, 0.0017885050980297743
ROI, 2021/03/07, 02:20:11.153, 20210307_022011.153.0.png, 1340, 536, 1436, 648, 0.00154273221357321
ROI, 2021/03/07, 02:20:12.401, 20210307_022012.401.0.png, 1308, 1732, 1392, 1848, 0.001620565310576655
ROI, 2021/03/07, 02:20:12.401, 20210307_022012.401.1.png, 1816, 1036, 1928, 1116, 0.0016899784671278496
ROI, 2021/03/07, 02:20:18.384, 20210307_022018.384.0.png, 1896, 1776, 1992, 1860, 0.0017813937175880001
ROI, 2021/03/07, 02:20:21.321, 20210307_022021.321.0.png, 2572, 496, 2652, 576, 0.00199960948864975
ROI, 2021/03/07, 02:20:22.418, 20210307_022022.418.0.png, 552, 300, 632, 384, 0.0019514190458418703
ROI, 2021/03/07, 02:20:26.241, 20210307_022026.241.0.png, 292, 1040, 376, 1136, 0.0017813937175880001
ROI, 2021/03/07, 02:20:36.861, 20210307_022036.861.0.png, 444, 1784, 524, 1868, 0.0019514190458418703
ROI, 2021/03/07, 02:20:41.458, 20210307_022041.458.0.png, 1208, 1128, 1292, 1228, 0.00174540225563608
ROI, 2021/03/07, 02:20:43.008, 20210307_022043.008.0.png, 1320, 1436, 1448, 1568, 0.0012306745666715942
ROI, 2021/03/07, 02:20:46.271, 20210307_022046.271.0.png, 820, 344, 900, 456, 0.0016899784671278496
ROI, 2021/03/07, 02:20:58.583, 20210307_022058.583.0.png, 36, 1488, 152, 1600, 0.0014034507274512018
ROI, 2021/03/07, 02:21:04.592, 20210307_022104.592.0.png, 1768, 1944, 1880, 2040, 0.00154273221357321
ROI, 2021/03/07, 02:21:21.077, 20210307_022121.077.0.png, 552, 740, 620, 856, 0.0018011576415107333
ROI, 2021/03/07, 02:21:30.120, 20210307_022130.120.0.png, 1008, 1844, 1268, 2100, 0.0006200525805168364
ROI, 2021/03/07, 02:21:30.594, 20210307_022130.594.0.png, 568, 200, 684, 296, 0.0015159000412671869
ROI, 2021/03/07, 02:21:32.138, 20210307_022132.138.0.png, 2156, 164, 2284, 264, 0.001413937429149203
ROI, 2021/03/07, 02:21:32.740, 20210307_022132.740.0.png, 1632, 616, 1712, 696, 0.00199960948864975
ROI, 2021/03/07, 02:21:33.361, 20210307_022133.361.0.png, 824, 1136, 984, 1248, 0.0011949952341653493
ROI, 2021/03/07, 02:21:33.618, 20210307_022133.618.0.png, 2072, 308, 2156, 424, 0.001620565310576655
ROI, 2021/03/07, 02:21:37.994, 20210307_022137.994.0.png, 344, 816, 424, 932, 0.001660585295050101
ROI, 2021/03/07, 02:21:38.647, 20210307_022138.647.0.png, 2644, 1956, 2736, 2152, 0.0011912782881964843
ROI, 2021/03/07, 02:21:43.249, 20210307_022143.249.0.png, 2180, 0, 2264, 80, 0.0019514190458418703
ROI, 2021/03/07, 02:21:45.905, 20210307_022145.905.0.png, 1524, 0, 1672, 120, 0.001200366026323835
ROI, 2021/03/07, 02:21:46.274, 20210307_022146.274.0.png, 1696, 736, 1812, 816, 0.001660585295050101
ROI, 2021/03/07, 02:21:46.790, 20210307_022146.790.0.png, 2588, 272, 2672, 356, 0.001904389989190238
ROI, 2021/03/07, 02:21:46.900, 20210307_022146.900.0.png, 492, 1744, 572, 1828, 0.0019514190458418703
ROI, 2021/03/07, 02:21:48.416, 20210307_022148.416.0.png, 168, 12, 284, 128, 0.0013790410266550002
ROI, 2021/03/07, 02:21:52.530, 20210307_022152.530.0.png, 208, 600, 336, 700, 0.001413937429149203
ROI, 2021/03/07, 02:21:54.734, 20210307_022154.734.0.png, 632, 1296, 776, 1392, 0.0013605619255609663
ROI, 2021/03/07, 02:21:56.117, 20210307_022156.117.0.png, 48, 624, 148, 708, 0.00174540225563608
ROI, 2021/03/07, 02:21:59.095, 20210307_022159.095.0.png, 340, 288, 420, 368, 0.00199960948864975
ROI, 2021/03/07, 02:22:04.144, 20210307_022204.144.0.png, 1624, 2088, 1720, 2156, 0.001979908422099394
ROI, 2021/03/07, 02:22:04.977, 20210307_022204.977.0.png, 84, 1260, 196, 1372, 0.0014282924918926786
ROI, 2021/03/07, 02:22:05.937, 20210307_022205.937.0.png, 12, 516, 108, 600, 0.0017813937175880001
ROI, 2021/03/07, 02:22:08.044, 20210307_022208.044.0.png, 888, 680, 988, 760, 0.0017885050980297743
ROI, 2021/03/07, 02:22:08.663, 20210307_022208.663.0.png, 1396, 612, 1476, 692, 0.00199960948864975
ROI, 2021/03/07, 02:22:10.123, 20210307_022210.123.0.png, 588, 1136, 764, 1328, 0.0008702183315273002
ROI, 2021/03/07, 02:22:12.494, 20210307_022212.494.0.png, 468, 424, 568, 508, 0.00174540225563608
ROI, 2021/03/07, 02:22:13.326, 20210307_022213.326.0.png, 2460, 2124, 2556, 2192, 0.001979908422099394
ROI, 2021/03/07, 02:22:13.453, 20210307_022213.453.0.png, 2440, 1096, 2536, 1192, 0.001666341240541458
ROI, 2021/03/07, 02:22:13.698, 20210307_022213.698.0.png, 2004, 1004, 2104, 1088, 0.00174540225563608
ROI, 2021/03/07, 02:22:15.847, 20210307_022215.847.0.png, 2616, 1352, 2732, 1496, 0.001237727200722857
ROI, 2021/03/07, 02:22:18.957, 20210307_022218.957.0.png, 1384, 2108, 1468, 2188, 0.0019514190458418703
ROI, 2021/03/07, 02:22:19.919, 20210307_022219.919.0.png, 2552, 2036, 2664, 2148, 0.0014282924918926786
ROI, 2021/03/07, 02:22:21.811, 20210307_022221.811.0.png, 1004, 100, 1104, 180, 0.0017885050980297743
ROI, 2021/03/07, 02:22:23.419, 20210307_022223.419.0.png, 1080, 140, 1180, 220, 0.0017885050980297743
ROI, 2021/03/07, 02:22:24.588, 20210307_022224.588.0.png, 2280, 1480, 2380, 1576, 0.0016326743106731593
ROI, 2021/03/07, 02:22:25.347, 20210307_022225.347.0.png, 200, 520, 280, 600, 0.00199960948864975
ROI, 2021/03/07, 02:22:25.822, 20210307_022225.822.0.png, 2644, 1072, 2728, 1168, 0.0017813937175880001
ROI, 2021/03/07, 02:22:32.169, 20210307_022232.169.0.png, 1732, 792, 1860, 920, 0.0012497559304060937
ROI, 2021/03/07, 02:22:33.035, 20210307_022233.035.0.png, 2532, 1600, 2648, 1700, 0.0014852726408674283
ROI, 2021/03/07, 02:22:33.629, 20210307_022233.629.0.png, 2340, 2056, 2456, 2152, 0.0015159000412671869
ROI, 2021/03/07, 02:22:34.770, 20210307_022234.770.0.png, 1336, 268, 1420, 396, 0.0015427322135732101
ROI, 2021/03/07, 02:22:36.272, 20210307_022236.272.0.png, 2244, 1156, 2344, 1256, 0.0015996875909198
ROI, 2021/03/07, 02:22:37.000, 20210307_022237.000.0.png, 1276, 392, 1356, 472, 0.00199960948864975
ROI, 2021/03/07, 02:22:37.098, 20210307_022237.098.0.png, 300, 1128, 384, 1208, 0.0019514190458418703
ROI, 2021/03/07, 02:22:37.624, 20210307_022237.624.0.png, 2524, 344, 2608, 424, 0.0019514190458418703
ROI, 2021/03/07, 02:22:38.762, 20210307_022238.762.0.png, 684, 1996, 796, 2160, 0.0011803321606403225
ROI, 2021/03/07, 02:22:38.883, 20210307_022238.883.0.png, 1208, 1556, 1340, 1732, 0.0010495227968600573
ROI, 2021/03/07, 02:22:40.558, 20210307_022240.558.0.png, 2348, 708, 2432, 792, 0.001904389989190238
ROI, 2021/03/07, 02:22:46.281, 20210307_022246.281.0.png, 1048, 376, 1128, 472, 0.0018253853718913976
ROI, 2021/03/07, 02:22:47.768, 20210307_022247.768.0.png, 2424, 1208, 2536, 1336, 0.001336045288191
ROI, 2021/03/07, 02:22:48.847, 20210307_022248.847.0.png, 212, 476, 296, 576, 0.00174540225563608
ROI, 2021/03/07, 02:22:51.347, 20210307_022251.347.0.png, 1664, 728, 1744, 824, 0.0018253853718913976
ROI, 2021/03/07, 02:22:52.666, 20210307_022252.666.0.png, 1152, 1152, 1232, 1236, 0.0019514190458418703
ROI, 2021/03/07, 02:22:57.420, 20210307_022257.420.0.png, 664, 1436, 748, 1520, 0.001904389989190238
ROI, 2021/03/07, 02:22:58.053, 20210307_022258.053.0.png, 2244, 224, 2324, 304, 0.00199960948864975
ROI, 2021/03/07, 02:22:58.428, 20210307_022258.428.0.png, 2160, 844, 2272, 940, 0.00154273221357321
ROI, 2021/03/07, 02:23:01.417, 20210307_022301.417.0.png, 2352, 164, 2436, 280, 0.001620565310576655
ROI, 2021/03/07, 02:23:02.280, 20210307_022302.280.0.png, 2180, 1988, 2292, 2056, 0.001833039012888576
ROI, 2021/03/07, 02:23:03.038, 20210307_022303.038.0.png, 1396, 320, 1480, 400, 0.0019514190458418703
ROI, 2021/03/07, 02:23:04.674, 20210307_022304.674.0.png, 1932, 1384, 2064, 1464, 0.0015566938756491934
ROI, 2021/03/07, 02:23:05.500, 20210307_022305.500.0.png, 1380, 1480, 1476, 1564, 0.0017813937175880001
ROI, 2021/03/07, 02:23:06.374, 20210307_022306.374.0.png, 1000, 1956, 1084, 2116, 0.0013798616402513687
ROI, 2021/03/07, 02:23:06.737, 20210307_022306.737.0.png, 1876, 1372, 2040, 1452, 0.0013965878465813
ROI, 2021/03/07, 02:23:09.087, 20210307_022309.087.0.png, 2296, 1944, 2428, 2060, 0.0012927638988866547
ROI, 2021/03/07, 02:23:09.339, 20210307_022309.339.0.png, 1216, 952, 1312, 1036, 0.0017813937175880001
ROI, 2021/03/07, 02:23:11.628, 20210307_022311.628.0.png, 2104, 1288, 2232, 1416, 0.0012497559304060937
ROI, 2021/03/07, 02:23:11.735, 20210307_022311.735.0.png, 1388, 224, 1484, 324, 0.0016326743106731593
ROI, 2021/03/07, 02:23:18.690, 20210307_022318.690.0.png, 2608, 220, 2704, 316, 0.001666341240541458
ROI, 2021/03/07, 02:23:19.503, 20210307_022319.503.0.png, 656, 624, 740, 724, 0.00174540225563608
ROI, 2021/03/07, 02:23:19.625, 20210307_022319.625.0.png, 2432, 1292, 2528, 1404, 0.00154273221357321
ROI, 2021/03/07, 02:23:19.743, 20210307_022319.743.0.png, 2360, 1356, 2444, 1440, 0.001904389989190238
ROI, 2021/03/07, 02:23:21.115, 20210307_022321.115.0.png, 580, 2124, 660, 2192, 0.002168881009156596
ROI, 2021/03/07, 02:23:21.864, 20210307_022321.864.0.png, 580, 2124, 660, 2192, 0.002168881009156596
ROI, 2021/03/07, 02:23:24.087, 20210307_022324.087.0.png, 2588, 904, 2736, 1048, 0.0010957792498006741
ROI, 2021/03/07, 02:23:24.737, 20210307_022324.737.0.png, 972, 1124, 1040, 1252, 0.0017146509907048386
ROI, 2021/03/07, 02:23:27.353, 20210307_022327.353.0.png, 1504, 896, 1584, 1028, 0.0015566938756491934
ROI, 2021/03/07, 02:23:29.212, 20210307_022329.212.0.png, 484, 1420, 600, 1584, 0.0011598030787724543
ROI, 2021/03/07, 02:23:31.433, 20210307_022331.433.0.png, 1172, 552, 1256, 636, 0.001904389989190238
ROI, 2021/03/07, 02:23:32.022, 20210307_022332.022.0.png, 360, 772, 456, 916, 0.0013605619255609663
ROI, 2021/03/07, 02:23:33.113, 20210307_022333.113.0.png, 2212, 1916, 2344, 2048, 0.001211884538575606
ROI, 2021/03/07, 02:23:33.513, 20210307_022333.513.0.png, 2456, 1064, 2524, 1160, 0.001979908422099394
ROI, 2021/03/07, 02:23:37.203, 20210307_022337.203.0.png, 2500, 1072, 2596, 1140, 0.001979908422099394
ROI, 2021/03/07, 02:23:41.831, 20210307_022341.831.0.png, 1824, 1128, 1904, 1244, 0.001660585295050101
ROI, 2021/03/07, 02:23:46.192, 20210307_022346.192.0.png, 12, 2048, 108, 2132, 0.0017813937175880001
ROI, 2021/03/07, 02:23:46.310, 20210307_022346.310.0.png, 1704, 948, 1788, 1048, 0.00174540225563608
ROI, 2021/03/07, 02:23:46.546, 20210307_022346.546.0.png, 2140, 1080, 2220, 1160, 0.00199960948864975
ROI, 2021/03/07, 02:23:47.570, 20210307_022347.570.0.png, 176, 1384, 276, 1468, 0.00174540225563608
ROI, 2021/03/07, 02:23:48.390, 20210307_022348.390.0.png, 2516, 1088, 2616, 1168, 0.0017885050980297743
ROI, 2021/03/07, 02:23:49.699, 20210307_022349.699.0.png, 1964, 2084, 2060, 2180, 0.001666341240541458
ROI, 2021/03/07, 02:23:52.307, 20210307_022352.307.0.png, 20, 232, 104, 328, 0.0017813937175880001
ROI, 2021/03/07, 02:23:54.383, 20210307_022354.383.0.png, 2012, 1372, 2332, 1456, 0.0009757095229209351
ROI, 2021/03/07, 02:23:56.318, 20210307_022356.318.0.png, 296, 1744, 364, 1872, 0.0017146509907048386
ROI, 2021/03/07, 02:23:57.497, 20210307_022357.497.0.png, 1548, 1852, 1616, 1932, 0.002168881009156596
ROI, 2021/03/07, 02:23:58.114, 20210307_022358.114.0.png, 2524, 884, 2624, 964, 0.0017885050980297743
ROI, 2021/03/07, 02:23:58.579, 20210307_022358.579.0.png, 1720, 2068, 1820, 2164, 0.0016326743106731593
ROI, 2021/03/07, 02:23:58.810, 20210307_022358.810.0.png, 328, 1184, 396, 1284, 0.001939906148632997
ROI, 2021/03/07, 02:24:00.376, 20210307_022400.376.0.png, 1656, 1356, 1740, 1452, 0.0017813937175880001
ROI, 2021/03/07, 02:24:02.582, 20210307_022402.582.0.png, 1568, 1400, 1668, 1576, 0.0012058098911064809
ROI, 2021/03/07, 02:24:02.730, 20210307_022402.730.0.png, 2316, 1604, 2400, 1752, 0.0014347118163352895
ROI, 2021/03/07, 02:24:04.599, 20210307_022404.599.0.png, 2088, 1836, 2232, 2000, 0.0010409551205019447
ROI, 2021/03/07, 02:24:05.843, 20210307_022405.843.0.png, 136, 2008, 268, 2136, 0.0012306745666715942
ROI, 2021/03/07, 02:24:12.166, 20210307_022412.166.0.png, 1020, 884, 1104, 952, 0.0021166111350526106
ROI, 2021/03/07, 02:24:16.924, 20210307_022416.924.0.png, 1156, 1620, 1236, 1716, 0.0018253853718913976
ROI, 2021/03/07, 02:24:18.164, 20210307_022418.164.0.png, 2216, 236, 2284, 368, 0.0016884715756403884
ROI, 2021/03/07, 02:24:19.650, 20210307_022419.650.0.png, 2316, 1332, 2416, 1412, 0.0017885050980297743
ROI, 2021/03/07, 02:24:21.973, 20210307_022421.973.0.png, 1096, 468, 1196, 580, 0.0015115626932035062
ROI, 2021/03/07, 02:24:23.362, 20210307_022423.362.0.png, 1008, 812, 1108, 924, 0.0015115626932035062
ROI, 2021/03/07, 02:24:25.074, 20210307_022425.074.0.png, 2360, 1600, 2476, 1712, 0.0014034507274512018
ROI, 2021/03/07, 02:24:26.020, 20210307_022426.020.0.png, 2368, 1024, 2464, 1120, 0.001666341240541458
